Date,Source,Emotion_Label,Emotion_Probability,Original_Tweet,Cleaned_Tweet,Similarity_Score,Time_Difference_Seconds,Time_Proximity_Score,Original_Length,Cleaned_Length,Length_Difference
2023-02-12 11:56:32+00:00,ChatGPT,surprise,0.6001676321029663,"Is Bard AI free? https://t.co/ZaMY0YEekH 
#BardAI #GoogleAI #ChatGPT #BingChat #BingChatAI #Google #Bard #GoogleBard",bard ai free?,0.46153846153846156,0.0,1.0,116,13,103
2023-03-31 19:55:11+00:00,ChatGPT,surprise,0.3898569345474243,"AI WORLD CONGRESS 2023
https://t.co/eBvm4xZtjs
June 7-8. London. Book Now
https://t.co/eBvm4xZtjs

#ai #artificialintelligence #bigdata #machinelearning
#edgecomputing #quantumcomputing #metaverse 
#openai #robotics #robots #iot #aiot  #internetofthings #5G #AR #web3 #chatgpt https://t.co/flVJQUK8dM",ai world congress 2023 june 78. london. book,0.4689655172413793,0.0,1.0,300,44,256
2023-01-05 21:52:53+00:00,ChatGPT,surprise,0.5685531497001648,"As the semester is about to start next week, faculty at my campus got an email about #ChatGPT. 

Curious, I started putting in one of the first questions on the first homework for my intro cell bio class: ""Why do biologists care about electrons?"" ...and adding requests for styles","semester start next week, faculty campus got email curious, started putting one first questions first homework intro cell bio class: why biologists care electrons? and adding requests styles",0.6733333333333333,0.0,1.0,280,190,90
2023-01-27 06:19:48+00:00,ChatGPT,surprise,0.3372106552124023,"A big fox just ran past here.
Left his color behind.
The sky stole the color and used it to brighten my day.

#poem #I_did_it_myself
Maybe #ChatGPT could have done a better job of the idea 🤷🏼‍♀️ https://t.co/igzI75KVks",big fox ran past here. left color behind. sky stole color used brighten day. maybe could done better job idea,0.6911764705882353,0.0,1.0,218,109,109
2023-03-31 11:40:42+00:00,ChatGPT,surprise,0.8749677538871765,"- Daria, you know what's funny? Do you know why I contacted you about the AR?
- Why? 👀
- Because Chat GPT told me it should help my business. 

From a call with the client yesterday. A true story 😅 

#ChatGPT #augmentedreality #VirtualReality","daria, know whats funny? know contacted ar? why? chat gpt told help business. call client yesterday. true story",0.5947368421052631,0.0,1.0,242,111,131
2022-12-08 03:08:27+00:00,ChatGPT,surprise,0.9573143720626832,"@elonmusk I'm speechless. 
@OpenAI 's #ChatGPT absolutely blows my mind. It even write codes for multi-axis robotic arms. God really is a machine, and we are building it. Deus Ex Machina.","speechless. s absolutely blows mind. even write codes multiaxis robotic arms. god really machine, building it. deus ex machina.",0.6606060606060606,0.0,1.0,187,127,60
2023-01-24 18:35:24+00:00,ChatGPT,surprise,0.9584904909133912,It is surprising to see a lot of people criticise #ChatGPT after seeing the made-up references. But this is just the expected behaviour. The model was not designed for giving the exact references. It is simply giving the most likely next token given previous tokens.,surprising see lot people criticise seeing madeup references. expected behaviour. model designed giving exact references. simply giving likely next token given previous tokens.,0.6783783783783783,0.0,1.0,266,176,90
2023-03-20 22:38:51+00:00,ChatGPT,surprise,0.7435221076011658,"How did you sleep?

#AIart 
#chilloutmix
#stablediffusion
#OpenAI
#ChatGPT https://t.co/AoGp8gxcel",sleep?,0.37,0.0,1.0,98,6,92
2023-01-22 22:03:08+00:00,ChatGPT,surprise,0.8057047724723816,"I had a conversation about #Egypt with #ChatGPT. Curiously, ChatGPT's thoughts are indistinguishable from those of the US State Department. (Even the poem.) The State Department is widely known to be a primitive mechanical intelligence too. @StateDRL @SecBlinken @StateDeptSpox https://t.co/7AcI2M8ptN","conversation curiously, chatgpts thoughts indistinguishable us state department. even poem. state department widely known primitive mechanical intelligence too.",0.5512820512820513,0.0,1.0,301,160,141
2023-03-11 19:49:50+00:00,ChatGPT,surprise,0.5268973112106323,"ChatGPT can give answer to intelligent question. The question was.
My name is Ganesh and I am a boy. Ganesh's mother has three sons. Name of the first son is Yesterday, second son is Today. What is the name of the third son? #ChatGPT #wordplay https://t.co/PzQEQMkBr3","chatgpt give answer intelligent question. question was. name ganesh boy. ganeshs mother three sons. name first son yesterday, second son today. name third son?",0.6783783783783783,0.0,1.0,267,159,108
2022-12-12 00:05:18+00:00,ChatGPT,surprise,0.8639000654220581,Just discovered ChatGPT and we're blown away by its capabilities! We're excited to see how it could potentially be used in the field of mental health. Keep an eye on our feed for updates on this #ChatGPT #mentalhealth,discovered chatgpt blown away capabilities! excited see could potentially used field mental health. keep eye feed updates,0.6305555555555555,0.0,1.0,217,121,96
2023-03-16 18:22:38+00:00,ChatGPT,surprise,0.5789210796356201,"I've been fairly skeptical of the whole #ChatGPT wave until this post - this got me to actually sign up and try it, and my results are amazing. I'll be sharing the journey soon, but just a few teaser hashtags for now:
#chatgpt4 #hustlegpt #robotGPT #humanoid","fairly skeptical whole wave post got actually sign try it, results amazing. sharing journey soon, teaser hashtags now:",0.5930232558139534,0.0,1.0,258,118,140
2023-01-24 18:54:10+00:00,ChatGPT,surprise,0.4507883191108703,"what is ChatGPT?

ChatGPT is a powerful language model developed by OpenAI that has become increasingly popular in recent years for its ability to generate human-like text. 
https://t.co/8XBjeMib6j

#ChatGPT 
#OpenAIChatGPT 
#OpenAI",chatgpt? chatgpt powerful language model developed openai become increasingly popular recent years ability generate humanlike text.,0.6387096774193548,0.0,1.0,232,131,101
2023-01-13 18:25:22+00:00,ChatGPT,surprise,0.9261009693145752,"what's up ? is it normal?

#ChatGPT #AI https://t.co/6Kv38YqXI3",whats ? normal?,0.43999999999999995,0.0,1.0,63,15,48
2023-01-27 19:59:23+00:00,ChatGPT,surprise,0.5867016315460205,My recent conversation with #ChatGPT @OpenAI after a very coherent reply something happened. https://t.co/TCizWTrnQQ,recent conversation coherent reply something happened.,0.6,0.0,1.0,116,54,62
2023-03-29 13:16:02+00:00,ChatGPT,surprise,0.4739193618297577,Has anyone lost a job to AI yet? https://t.co/NQaQpPKeiR #ChatGPT,anyone lost job ai yet?,0.6499999999999999,0.0,1.0,65,23,42
2023-02-23 14:59:45+00:00,ChatGPT,surprise,0.4253441393375397,#ChatGPT put AI at the top of everybody's agenda. Prepare to be blown away by these experts talking about the concrete results AI can create in customer experience. @cpaasaa @smartcomsummit @kevnet @tomngo #cx #ai #cpaas #digitalacceleration https://t.co/Kqncigndvp,put ai top everybodys agenda. prepare blown away experts talking concrete results ai create customer experience.,0.5722222222222222,0.0,1.0,265,112,153
2023-03-12 08:45:04+00:00,ChatGPT,surprise,0.5993536114692688,"Today first time i use #OpenAIChatGPT and my first question is that 🤠💸
#GPT #AI #BTC #chatgpt https://t.co/SijgkL1mQw",today first time use first question,0.5058823529411764,0.0,1.0,117,35,82
2023-01-18 23:44:58+00:00,ChatGPT,surprise,0.7777298092842102,"#chatGPT (an incredible “artificial intelligence) is actually very funny. 

I asked it to tell me about the weather in Florida as though it were Donald Trump and it delivered. https://t.co/Fydy3Ewezj",an incredible artificial intelligence actually funny. asked tell weather florida though donald trump delivered.,0.5483870967741935,0.0,1.0,199,111,88
2022-12-09 09:02:06+00:00,ChatGPT,surprise,0.4767943918704986,You often need to convince #ChatGPT to do your bidding. We're not at AGI yet and already the machines are starting to push back 😳,often need convince bidding. agi yet already machines starting push back,0.6347826086956522,0.0,1.0,129,72,57
2023-03-27 18:21:10+00:00,ChatGPT,surprise,0.6128045320510864,"👀Looking for a game-changing tool to enhance your AI capabilities? 

🔥High-Quality prompts are the answer! 

💥Don't miss out!
👉https://t.co/DgoKOtigZy 
👉@promptbase 

 #Midjourney #ChatGPT #AIArtwork #NFT #AI #NLP #AIイラスト #AIArtworks #AIArtistCommunity #aiartcommunity https://t.co/fODDEV7zU7",looking gamechanging tool enhance ai capabilities? highquality prompts answer! dont miss out!,0.45999999999999996,0.0,1.0,292,93,199
2023-03-27 09:03:27+00:00,ChatGPT,surprise,0.7138516902923584,Prague Vienna train. Notebooks open. ChatGPT on nearly all screens. You just can’t help not noticing. Times are really changing. #ChatGPT #workplace #MondayMorning,prague vienna train. notebooks open. chatgpt nearly screens. cant help noticing. times really changing.,0.6791666666666666,0.0,1.0,163,103,60
2023-01-17 08:51:33+00:00,ChatGPT,surprise,0.4141008257865906,Chatting with gf recently re: Avatar 2: how would humans react to 2nd intelligent species on Earth? (thought was on selective breeding of octapi.) Now we know that reality is around the corner #ChatGPT .,chatting gf recently re: avatar 2: would humans react 2nd intelligent species earth? thought selective breeding octapi. know reality around corner .,0.6888888888888889,0.0,1.0,203,148,55
2023-02-13 08:41:56+00:00,ChatGPT,surprise,0.7424234747886658,"A small showcase of creating a collab story with the new #bing by #microsoft . For months i have used #chatgpt but now i think its time for a change. What do you think? Did you get access? 
#ai #creative #sydney https://t.co/txeeXCVD1v",small showcase creating collab story new . months used think time change. think? get access?,0.5837837837837838,0.0,1.0,235,92,143
2023-02-13 03:16:53+00:00,ChatGPT,surprise,0.5730081796646118,"#ChatGPT just got even more versatile with the ability to generate random numbers. It wasn't a few weeks ago.

I just used it to generate 6 numbers between 1-49.

PS: Only those familiar with the local scene in Singapore will understand the potential uses of this feature 😂 https://t.co/4vs4EC1zLd",got even versatile ability generate random numbers. weeks ago. used generate 6 numbers 149. ps: familiar local scene singapore understand potential uses feature,0.641860465116279,0.0,1.0,297,160,137
2022-12-06 03:54:06+00:00,ChatGPT,surprise,0.3993752002716064,ITS B ACKKKK time to make a startup with #ChatGPT,b ackkkk time make startup,0.6499999999999999,0.0,1.0,49,26,23
2023-03-15 06:24:18+00:00,ChatGPT,surprise,0.379977822303772,"ChatGPT has become smarter! OpenAI has released the GPT-4 large language model, which outperforms humans in many tests.
#ChatGPT #gpt4 #ChatGPTPlus #openai #Microsoft #Google #AI @91mobiles https://t.co/Dp1dDudpq0","chatgpt become smarter! openai released gpt4 large language model, outperforms humans many tests.",0.611111111111111,0.0,1.0,213,97,116
2023-01-30 14:34:32+00:00,ChatGPT,surprise,0.4295761287212372,"$XCPL CHATGPT NEWS OUT!!

Added on this A.I news
#AI #CHATGPT https://t.co/LmoDLz682T",xcpl chatgpt news out added a.i news,0.5153846153846153,0.0,1.0,85,36,49
2023-02-24 10:43:38+00:00,ChatGPT,surprise,0.4181038439273834,"Discover AI's potential with ChatGPT - Tomorrow's the day! 

#AI #ArtificialIntelligence #ChatGPT #Chatbot #MachineLearning #DeepLearning #NeuralNetworks #DataScience #DataAnalytics #Tech #Technology #Innovation #FutureTech #DigitalTransformation #Automation #usa #technology https://t.co/GAZqMOZiXA",discover ais potential chatgpt tomorrows day!,0.39999999999999997,0.0,1.0,299,45,254
2022-12-17 03:14:52+00:00,ChatGPT,surprise,0.5392078161239624,"I asked #chatGPT ""what's one of the hardest concepts for a human mind to visualize? Write a
prompt for an Al image generator to try and create that image.""

Here's what it came up with, and here's how MidJourney visualized it:

#aiart #midjourney https://t.co/bYZIQ30gU9","asked whats one hardest concepts human mind visualize? write prompt al image generator try create image. heres came with, heres midjourney visualized it:",0.6166666666666667,0.0,1.0,270,153,117
2022-12-23 20:33:03+00:00,ChatGPT,surprise,0.9637672305107116,"I'm sure I'm not the first to ask chatGPT to write itself into a Terminator prequel. Not surprisingly, it did a pretty solid job. #ChatGPT https://t.co/9dLyOgAE7W","sure first ask chatgpt write terminator prequel. surprisingly, pretty solid job.",0.6499999999999999,0.0,1.0,162,80,82
2023-03-23 13:00:25+00:00,ChatGPT,joy,0.5590612292289734,"I just published ‘5 Bold Predictions for How AI Will Radically Reshape Our Future’ https://t.co/bBPAKPKogD

#Artificial_Intelligence #Deeplearning #aitools #ChatGPT",published 5 bold predictions ai radically reshape future,0.5,0.0,1.0,164,56,108
2023-03-18 08:57:28+00:00,ChatGPT,joy,0.627008318901062,"I asked #ChatGPT to describe my home country, #ElSalvador, with a sense of humour. And well, #AI knows too well 😂💖 https://t.co/qaNvUmNbOD","asked describe home country, sense humour. well, knows well",0.5863636363636364,0.0,1.0,138,59,79
2023-03-22 19:18:47+00:00,ChatGPT,joy,0.5119341611862183,"One Minute Brief of the Day:
Create posters to campaign against #AI &amp; #ChatGPT taking over the creative world and show that #RealIntelligence will always be better. #Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿 https://t.co/BolGWW7OyG",one minute brief day: create posters campaign amp; taking creative world show always better.,0.6033333333333333,0.0,1.0,210,92,118
2023-03-13 14:10:13+00:00,ChatGPT,joy,0.458918958902359,"Sign up and get your job at Goodwill!
https://t.co/o5zhGyE1oi
Click on the link above and provide your all details.
Finally Sign up and get your job at Goodwill!
#PinkVenom #Flop #baekhyun #Japan #Ramadan #Korean #Duke #ChatGPT #YetToCome #Samsung https://t.co/avUw1QR6HZ",sign get job goodwill! click link provide details. finally sign get job goodwill!,0.5172413793103448,0.0,1.0,271,81,190
2023-03-19 02:55:41+00:00,ChatGPT,joy,0.906324028968811,"It's encouraging to see web3 projects learning from successful ventures and adapting their strategies for user adoption.
#CryptoNews #Crypto #tradecoin #Ethereum #ChatGPT #GPT #tradecoind2 #tradecoind2_vn #ChatAiD2",encouraging see web3 projects learning successful ventures adapting strategies user adoption.,0.5961538461538461,0.0,1.0,214,93,121
2023-01-18 10:36:20+00:00,ChatGPT,joy,0.8989043831825256,"I just finished watching @andrejkarpathy's video on building GPT from scratch and I must say, it was a real treat to see how much effort and knowledge goes into creating a model like GPT. It was truly informative and I enjoyed every moment of it. #ml #chatgpt #AI #GPT #coding","finished watching s video building gpt scratch must say, real treat see much effort knowledge goes creating model like gpt. truly informative enjoyed every moment it.",0.6977272727272728,0.0,1.0,276,166,110
2023-01-19 21:00:46+00:00,ChatGPT,joy,0.7396057844161987,ChatGPT And AI Will Fuel New EdTech Boom via @forbes https://t.co/0TuZdq6Drv #ai #ChatGPT,chatgpt ai fuel new edtech boom via,0.6769230769230768,0.0,1.0,89,35,54
2022-12-08 21:31:09+00:00,ChatGPT,joy,0.7117986679077148,Amazing. #ChatGPT https://t.co/z1FgiHbtdw,amazing.,0.5333333333333333,0.0,1.0,41,8,33
2023-01-19 05:27:13+00:00,ChatGPT,joy,0.9477049112319946,"Love this, really cool. It really looks like the robot is enjoying itself very much. Now give it a #ChatGPT interface and imagine the possibilities..","love this, really cool. really looks like robot enjoying much. give interface imagine possibilities",0.6652173913043478,0.0,1.0,149,99,50
2023-04-06 12:05:01+00:00,ChatGPT,joy,0.7463955283164978,AI Text Generators: The Key to Unlocking Limitless Writing Creativity https://t.co/RqxuTukbUb #EmergingTech #AI #ChatGPT #Technology #GPT4 #Innovation #TextGenerators #ArtificialIntelligence #Coruzant,ai text generators: key unlocking limitless writing creativity,0.58,0.0,1.0,200,62,138
2022-12-20 15:02:41+00:00,ChatGPT,joy,0.6671718955039978,"JOURNALIST'S TOOLBOX: Links to #AI tools and articles for #journalists: https://t.co/Lj0qEjRlPC

Includes a training video on #ChatGPT

Feel free to suggest other tools and links as we grow this page.",journalists toolbox: links tools articles includes training video feel free suggest tools links grow page.,0.611111111111111,0.0,1.0,200,106,94
2023-03-09 12:23:41+00:00,ChatGPT,joy,0.6496932506561279,"New ChatGpt 3.5 turbo api is awesome! Great work @review_hive
#ChatGPT #chatgpt3 #saas #ai #aitools #reviewmanagement",new chatgpt 3.5 turbo api awesome! great work,0.6499999999999999,0.0,1.0,117,45,72
2023-03-01 07:34:39+00:00,ChatGPT,joy,0.7147082686424255,"@gomezidao congratulations on the best project

#ChatGPT #OpenAI #GPT3 #blockchain #Gomezi #GOME",congratulations best project,0.475,0.0,1.0,96,28,68
2023-03-22 11:31:02+00:00,ChatGPT,joy,0.5345193147659302,Opera integrates OpenAI's ChatGPT in their browsers for a powerful browsing experience 🚀 Try it out! #Opera #AI #OpenAI #ChatGPT https://t.co/OFBC3grr0R,opera integrates openais chatgpt browsers powerful browsing experience try out!,0.5863636363636364,0.0,1.0,152,79,73
2023-02-11 09:25:44+00:00,ChatGPT,joy,0.4477061927318573,I think this is on par with Steve Jobs' introduction of iPhone back in 2007 👌Well done Microsoft! This new AI era is gonna be very interesting! #microst #ChatGPT https://t.co/tqtNHRhg9F,think par steve jobs introduction iphone back 2007 well done microsoft! new ai era gonna interesting!,0.6266666666666667,0.0,1.0,185,101,84
2023-02-20 23:02:44+00:00,ChatGPT,joy,0.3424227237701416,ChatGPT is buzzing in educational circles at the moment. Polarising for schools who either would like to see it banned or those who see the potential that could be harnessed #ChatGPT,chatgpt buzzing educational circles moment. polarising schools either would like see banned see potential could harnessed,0.6749999999999999,0.0,1.0,182,121,61
2023-02-20 13:59:37+00:00,ChatGPT,joy,0.5895894765853882,Definitely good to think about the impact of language #ChatGPT will have/has. How can we as educators inspire students to harness language and build their creativity along side tools like #ChatGPT? 🤔 #ISSedu Great things to be thinking about!!,definitely good think impact language havehas. educators inspire students harness language build creativity along side tools like great things thinking about,0.6594594594594594,0.0,1.0,243,157,86
2023-03-13 03:00:02+00:00,ChatGPT,joy,0.6721115112304688,"Noun: image

A picture worth a thousand words, or a thousand words worth a picture? Either way, it's a lot of work for a single joke!

 #technology #innovation #chatGPT #openai #programming","noun: image picture worth thousand words, thousand words worth picture? either way, lot work single joke!",0.7083333333333333,0.0,1.0,189,105,84
2023-03-21 12:15:02+00:00,ChatGPT,joy,0.4532564282417297,"The Submissions are now Open for the upcoming issue🎤🎤
Submit your Manuscripts and get discounted publication charges of 30%.
Link : https://t.co/86WP1TVb2F
#education #Japan #China #USA #Ukraine #Russia #Australia #research #LinkedIn #Twitter #Facebook #Google  #ChatGPT https://t.co/VnS6Zbq85y",submissions open upcoming issue submit manuscripts get discounted publication charges 30. link :,0.5081081081081081,0.0,1.0,294,96,198
2023-03-29 11:08:47+00:00,ChatGPT,joy,0.8148863315582275,This is an interesting read when we are all caught up with how awesome #Bing chat is. #AI #ChatGPT #GPT4,interesting read caught awesome chat is.,0.51,0.0,1.0,104,40,64
2023-01-03 08:56:55+00:00,ChatGPT,joy,0.8243986964225769,I just accomplished more writing for our blog in 2 hours with #ChatGPT than in the last year &lt;3. Here's to a productive 2023,accomplished writing blog 2 hours last year lt;3. heres productive 2023,0.552,0.0,1.0,127,71,56
2023-01-30 10:36:43+00:00,ChatGPT,joy,0.5982723236083984,'Doesn't it read the papers?' Hahaha! Welcome back @TheRealPBarry #mediawatch #ChatGPT,doesnt read papers? hahaha! welcome back,0.5153846153846153,0.0,1.0,86,40,46
2023-02-07 23:21:12+00:00,ChatGPT,joy,0.6394482254981995,"Put a smile on his face this Valentine.

Price: 22,000
Delivery: 5-7 working days

Zenith Bank Abeokuta #SunTrustCares Supreme Court #BBTitians Grammy #ChatGPT #Cmetu32 MC Oluomo Wrexham Turkey Tems HAPPENING NOW https://t.co/BcEeSW3IGK","put smile face valentine. price: 22,000 delivery: 57 working days zenith bank abeokuta supreme court grammy mc oluomo wrexham turkey tems happening",0.7454545454545454,0.0,1.0,236,147,89
2023-01-26 02:41:07+00:00,ChatGPT,joy,0.8036167621612549,"Using #ChatGPT to find your bug &gt;&gt;&gt;&gt;  #ChatGPT to the rescue 

I can’t be more than happy now 🤪🥹",using find bug gt;gt;gt;gt; rescue cant happy,0.4842105263157894,0.0,1.0,108,45,63
2023-03-15 13:13:18+00:00,ChatGPT,joy,0.4679324328899383,Governemnt announces £1 million prize to be awarded every year to teams in the UK for the best AI research. #Budget2023 #chatgpt #ai #artificialintelligence #gpt4 #gpt,governemnt announces 1 million prize awarded every year teams uk best ai research.,0.6359999999999999,0.0,1.0,167,82,85
2022-12-12 03:57:41+00:00,ChatGPT,joy,0.6481007933616638,@elonmusk @sama Things will get very exciting when #ChatGPT taps into our electricity grid.,things get exciting taps electricity grid.,0.6,0.0,1.0,91,42,49
2023-02-14 14:39:35+00:00,ChatGPT,joy,0.4063017070293426,"#ChatGPT is an amazing technology. But it isn't more objective (than humans). It is more effective.

Let us not have wrong expectations. Let us accept this fact in planning interaction with it.",amazing technology. objective than humans. effective. let us wrong expectations. let us accept fact planning interaction it.,0.6137931034482758,0.0,1.0,193,124,69
2023-03-11 15:13:24+00:00,ChatGPT,joy,0.8676878809928894,Businesses can benefit a lot from AI technology. #ChatGPT #AI,businesses benefit lot ai technology.,0.6499999999999999,0.0,1.0,61,37,24
2023-03-02 22:01:42+00:00,ChatGPT,joy,0.6516284346580505,@EurekaHealthApp Fascinating work; look forward to seeing this evolve. Use of LLMs for misunderstood specific-use cases like #LongCovid can add great value; it is not just for AGI as per #chatGPT,fascinating work; look forward seeing evolve. use llms misunderstood specificuse cases like add great value; agi per,0.6612903225806451,0.0,1.0,195,116,79
2023-01-25 16:57:01+00:00,ChatGPT,joy,0.9258080720901488,"Here's a great read highlighting #travel industry leaders' perspectives on #ChatGPT

https://t.co/CNKuQ4EDHS",heres great read highlighting industry leaders perspectives,0.55,0.0,1.0,108,59,49
2023-03-05 17:59:54+00:00,ChatGPT,joy,0.8143182396888733,"""I've been using @OpenAI's ChatGPT and I must say, it's an incredible tool! From answering my questions to assisting with tasks, it's been a game changer. Thank you @OpenAI for creating such a fantastic AI tool to enhance our lives! #AI #ChatGPT #OpenAI""","ive using s chatgpt must say, incredible tool! answering questions assisting tasks, game changer. thank creating fantastic ai tool enhance lives!",0.624390243902439,0.0,1.0,254,145,109
2023-01-22 14:38:31+00:00,ChatGPT,joy,0.5784389972686768,"#ChatGPT : Gone are the mornings where I brainstormed alone. 

Takes me seconds to gather relevant and sufficient intel on whats out there regarding a new writing prompt, a thought or a research question. 

Whenever, wherever thanks to your friendly neighborhood AI https://t.co/EkFdCk6aaM",": gone mornings brainstormed alone. takes seconds gather relevant sufficient intel whats regarding new writing prompt, thought research question. whenever, wherever thanks friendly neighborhood ai",0.7375,0.0,1.0,289,196,93
2022-12-07 04:14:15+00:00,ChatGPT,joy,0.6667395830154419,"Tried to initiate a conversation with @OpenAI's  #ChatGPT .. it is great and looks cool. Finally, learning the technology goes to next leap.💻

Interesting part is, #ChatGPT is explaining the code as well🤩 

Here is the snippet of my first chat 😀 .. more to come.!!! https://t.co/ljXBUAF29a","tried initiate conversation s great looks cool. finally, learning technology goes next leap. interesting part is, explaining code well snippet first chat come",0.6093023255813953,0.0,1.0,289,158,131
2023-03-14 03:56:00+00:00,ChatGPT,joy,0.943970263004303,"This cute ChatGPT powered robot is definitely the future of AI! Just look at its cute little wobbles!😍
https://t.co/rz5PYPQyxZ

#ChatGPT #GPT #AIGC #AI https://t.co/7xpT80u4Ne",cute chatgpt powered robot definitely future ai! look cute little wobbles!,0.5625,0.0,1.0,175,74,101
2023-02-07 11:43:13+00:00,ChatGPT,joy,0.5902671813964844,"Exciting tech news this week
#Google #Bard #chatgpt #lowcode 
Follow us for more interesting updates
Build Amazing things with LiveCode
Check out at https://t.co/TH6E7xHKGY https://t.co/gYD4i5OrKi",exciting tech news week follow us interesting updates build amazing things livecode check,0.6639999999999999,0.0,1.0,196,89,107
2023-03-02 02:00:54+00:00,ChatGPT,joy,0.8680010437965393,"Despite initial mixed reactions, 2001: A Space Odyssey is now regarded as a cinematic masterpiece. The film's thought-provoking themes, stunning visuals, and innovative storytelling techniques have inspired generations of filmmakers. #BCM325 #ChatGPT

https://t.co/R4G8YTAypI","despite initial mixed reactions, 2001: space odyssey regarded cinematic masterpiece. films thoughtprovoking themes, stunning visuals, innovative storytelling techniques inspired generations filmmakers.",0.6911764705882353,0.0,1.0,275,201,74
2023-03-08 10:13:06+00:00,ChatGPT,joy,0.9668638110160828,"Here's part of the lecture, setting a task using AI.
Absolute 💯 engagement today. Students glad that AI is being discussed and used effectively!!
#ai #ChatGPT 
Thanks to @DanFitzTweets for PREP!! https://t.co/6ucO0QaDQv","heres part lecture, setting task using ai. absolute engagement today. students glad ai discussed used effectively thanks prep",0.6,0.0,1.0,219,125,94
2023-01-31 06:27:38+00:00,ChatGPT,joy,0.5946139097213745,"Be creative and learn how to use #ChatGPT 
No degree required!",creative learn use degree required!,0.6181818181818182,0.0,1.0,62,35,27
2023-03-02 23:17:51+00:00,ChatGPT,joy,0.3375363647937774,"It's an insanely cool implementation of using #ChatGPT (+ smart wrappers/parsing/magic) to summarize content in a way that's easily digestible.

You can write custom prompts, and @Threads will use AI to take actions (e.g. ""write a post-mortem""). https://t.co/DKTj6Qmh6K","insanely cool implementation using smart wrappersparsingmagic summarize content way thats easily digestible. write custom prompts, use ai take actions e.g. write postmortem.",0.5974999999999999,0.0,1.0,269,173,96
2022-12-06 20:54:51+00:00,ChatGPT,joy,0.6802298426628113,"Let's see how good ChatGPT is at programming.
#ArtificialIntelligence #DeepLearning #ChatGPT #DataAnalytics #NLP #Machines #100daysofcoding #programming 

 https://t.co/Fv8zlGSP0n",lets see good chatgpt programming.,0.4555555555555555,0.0,1.0,179,34,145
2023-01-23 12:29:12+00:00,ChatGPT,joy,0.7077763676643372,"Ask #ChatGPT to give jee and neet exam too
Lets have some fun 😂 https://t.co/oCdpbU18eD",ask give jee neet exam lets fun,0.6266666666666667,0.0,1.0,87,31,56
2023-03-16 10:54:21+00:00,ChatGPT,joy,0.4949997961521148,Share your creative ideas to make the most out of chatGTP. #TechWorldIndia #ChatGPT #gpt4,share creative ideas make chatgtp.,0.55,0.0,1.0,89,34,55
2023-02-28 15:05:13+00:00,ChatGPT,joy,0.4927822053432464,"#Ai  
#OpenAi 
#ChatGPT 
#DALLE 
Market Soup. We look at markets differently. We are that good. 🍜
Chart: $CELH 
Narrative: 52EMA caught the low to support the theory ""money was in,"" which is the basis of the EMA on RUBY.  Caution to traders as performance YOY broaches 50%+. https://t.co/yP6kz4LUu4","market soup. look markets differently. good. chart: celh narrative: 52ema caught low support theory money in, basis ema ruby. caution traders performance yoy broaches 50.",0.6127659574468085,0.0,1.0,298,170,128
2023-02-28 03:32:12+00:00,ChatGPT,joy,0.9571494460105896,"Oh, #Bing, you and I are going to have so much fun together. 

#StarWars #TriviaNight #ChatGPT #GenerativeAI https://t.co/7xS4uWxhMV","oh, going much fun together.",0.49444444444444446,0.0,1.0,132,28,104
2023-02-02 15:55:19+00:00,ChatGPT,joy,0.9221055507659912,"This is great! I love using #ChatGPT to explore creative ideas, write sales descriptions, ad copy, do worldbuilding, help with generating character detail, and more. But it is not 'correct,' and it needs to be edited, and used in an ethical manner.","great! love using explore creative ideas, write sales descriptions, ad copy, worldbuilding, help generating character detail, more. correct, needs edited, used ethical manner.",0.7052631578947368,0.0,1.0,248,175,73
2023-01-13 22:02:20+00:00,ChatGPT,joy,0.8353016376495361,"Visions of Bionic Life
Made with dedication &amp; passion, leveraging #ChatGPT, #Canva &amp; #Midjourney - https://t.co/IIftY4v2UB 

♦️ | #Arcanea
⚔️ | #bionic
♦️ | #midjourneyai
♦️ | #digitalart
♦️ | #opensea
♦️ | #nftartwork
♦️ | #fantasy 
♦️ | #fantasyworld
♦️ | #fantasyart https://t.co/xM2mKj73oG","visions bionic life made dedication amp; passion, leveraging amp;",0.4689655172413793,0.0,1.0,301,65,236
2023-01-27 00:10:07+00:00,ChatGPT,joy,0.6384798884391785,"I asked ChatGPT to generate a Star Wars story where Luke became a Sith Lord and joined Darth Vader. With some nudging, I managed to get it to output this quick Star Wars short story. Enjoy! #ChatGPT #AI #Science #StarWars #AIFiction","asked chatgpt generate star wars story luke became sith lord joined darth vader. nudging, managed get output quick star wars short story. enjoy!",0.72,0.0,1.0,232,144,88
2023-01-27 04:11:28+00:00,ChatGPT,joy,0.4021406769752502,@GBNEWS Tripe! #ChatGPT is coming after your job 🇬🇧media #TXT_SugarRushRide HarryandMeghanNetflix,tripe! coming job media harryandmeghannetflix,0.5333333333333333,0.0,1.0,97,45,52
2023-01-30 09:29:27+00:00,ChatGPT,joy,0.520418643951416,"Hey, #infosec! 

You can use ChatGPT for developing your OSINT tactics! 📢

Credit: @JordanPonath 

#BugBounty #OSINT #bugbountytips #chatgpt3 #ChatGPT https://t.co/mqh2IFtQbH","hey, use chatgpt developing osint tactics! credit:",0.5449999999999999,0.0,1.0,174,50,124
