Date,Source,Emotion_Label,Emotion_Probability,Original_Tweet,Cleaned_Tweet,Similarity_Score,Original_Length,Cleaned_Length,Length_Difference
2023-02-22 07:43:45+00:00,ChatGPT,surprise,0.5148667693138123,"#Microsoft increases chat limit for #ChatGPT-backed Bing AI

Check new limit!

https://t.co/xknZsXb4qE",increases chat limit bing ai check new limit!,0.6666666666666666,102,45,57
2023-02-14 11:26:58+00:00,ChatGPT,surprise,0.627492368221283,"""killer apps""? ""broad adoption""? ""the #ChatGPT moment for blockchain?"" Surely he knows there's a BIG difference between B2B and B2C apps?
https://t.co/1K8FRzVnNv",killer apps? broad adoption? the moment blockchain? surely knows theres big difference b2b b2c apps?,0.2857142857142857,161,100,61
2022-12-10 15:25:48+00:00,ChatGPT,surprise,0.8676443099975586,"Let’s see if AI connects the dots. Not yet. Just another random test. I’m wondering where #ChatGPT found COUNTX used in a predicate. I prefer not to know.
9/13 https://t.co/9OYi0V4gdg",lets see ai connects dots. yet. another random test. im wondering found countx used predicate. prefer know. 913,0.46875,183,111,72
2023-03-26 10:02:30+00:00,ChatGPT,surprise,0.5105613470077515,"📉#Sell!📉
🔥RSI over 85!🔥
[#Bybit]
👇 Recommendation: #Short
📊Ticker: #BICOUSDT📊
30-minute Candle
Last Price: 0.3734
RSI: 85.6

🔥Powered by #ChatGPT🔥

$BICO
#BICO
#バイビット https://t.co/nptWuxweXv",rsi 85! recommendation: ticker: 30minute candle last price: 0.3734 rsi: 85.6 powered bico,0.23333333333333334,190,89,101
2023-02-13 17:00:02+00:00,ChatGPT,surprise,0.373866856098175,"Get ready to experience AI-powered conversations like never before! OpenAI has launched ChatGPT-3 Plus, the latest version of their popular AI language model, available for just $20 per month. 

#ChatGPT3Plus #OpenAI #NaturalLanguageProcessing #chatgpt #chatgpt3 #AI #news #tech https://t.co/iqaFGxVpUS","get ready experience aipowered conversations like never before! openai launched chatgpt3 plus, latest version popular ai language model, available 20 per month.",0.4634146341463415,302,160,142
2023-01-06 01:44:43+00:00,ChatGPT,surprise,0.5543416738510132,"@OfficialLoganK @OpenAI hey @github  #copilot + #ChatGPT ❤️❤️❤️, what say you? https://t.co/sSbPIhILrU","hey , say you?",0.23076923076923078,102,14,88
2023-02-01 06:30:30+00:00,ChatGPT,surprise,0.4969985485076904,"#Suggest | #ChatGPT ignites the rise of #AI-powered #conversation #technology: «Chinese enterprises increased patent filings for artificial intelligence products rapidly ...»
#ArtificialIntelligence #Competition #geopolitical  
@StatistaCharts 
https://t.co/6ID6J0tU3b",ignites rise chinese enterprises increased patent filings artificial intelligence products rapidly,0.37037037037037035,268,98,170
2023-03-27 09:24:53+00:00,ChatGPT,surprise,0.6088048219680786,"AI is being seen as general-purpose technology (#openAI named it #chatGPT) but what are General-Purpose Technologies (GPTs) ?

GPTs are “characterized by the potential for pervasive use in a wide range of sectors and by their technological dynamism” (Bresnahan &amp; Trajtenberg)
🧵⬇️",ai seen generalpurpose technology named generalpurpose technologies gpts ? gpts characterized potential pervasive use wide range sectors technological dynamism bresnahan amp; trajtenberg,0.3111111111111111,283,186,97
2023-02-02 05:32:41+00:00,ChatGPT,surprise,0.5784196853637695,OpenAI is making a waiting list of prospects using Google Form. Incredible !! #ChatGPTPlus  #ChatGpt https://t.co/DCWOEUTjSF,openai making waiting list prospects using google form. incredible,0.5625,124,66,58
2023-02-16 17:43:50+00:00,ChatGPT,surprise,0.6235836744308472,"Will there be a way out? 
#Google #ChatGPT https://t.co/TbOWXPHxQA",way out?,0.2222222222222222,66,8,58
2023-03-21 18:56:36+00:00,ChatGPT,surprise,0.4976400136947632,"Finding an open time 30-min slot amongst a party of 3

#Bard vs #ChatGPT vs. #GPT4 

Chat GPT vs. GPT4 https://t.co/d6qu6gIo5W",finding open time 30min slot amongst party 3 vs vs. chat gpt vs. gpt4,0.5714285714285714,126,69,57
2023-01-27 02:25:00+00:00,ChatGPT,surprise,0.6960772275924683,..something interesting.. last update to Chat GPT isn't auto-generating code; it was a few weeks ago... #ChatGPT,something interesting last update chat gpt autogenerating code; weeks ago,0.2857142857142857,112,73,39
2022-12-24 20:49:13+00:00,ChatGPT,surprise,0.576287031173706,Some people tweet looks like #ChatGPT or all of this tweets just fix to the model?,people tweet looks like tweets fix model?,0.4375,82,41,41
2023-01-11 16:07:10+00:00,ChatGPT,surprise,0.5665254592895508,"ChatGPT has become so popular that nobody could use it now

#ChatGPT #openai",chatgpt become popular nobody could use,0.46153846153846156,76,39,37
2022-12-14 15:57:05+00:00,ChatGPT,surprise,0.606555700302124,"Was messing with #ChatGPT a little again and this time I gave it this prompt:

""Can you write a C++ program that prints ""Hello World"" to the console and explain each thing line by line in Filipino""

Honestly, it did a lot better than I thought it would. #chatgpt3 #AI #OpenAI https://t.co/bNSSi313oV","messing little time gave prompt: can write c program prints hello world console explain thing line line filipino honestly, lot better thought would.",0.3469387755102041,299,148,151
2023-03-31 09:04:21+00:00,ChatGPT,surprise,0.466779887676239,"Today #ChatGPT is really buggy, in several occasions completely changing conversation and talking gibberish. When I asked what's up with that, it mistakenly stated that I have asked it things I never even  mentioned. Is that a bug or a feature, @OpenAI ?","today really buggy, several occasions completely changing conversation talking gibberish. asked whats that, mistakenly stated asked things never even mentioned. bug feature, ?",0.5675675675675675,254,175,79
2023-04-05 23:03:35+00:00,ChatGPT,surprise,0.8853623270988464,"Canada's Privacy Commissioner investigates ChatGPT over potential personal data misuse; unsurprising given the nation's focus on privacy and AI technology advancements.
#cybersecurity #privacy #chatGPT
https://t.co/qiShG18oT4 https://t.co/3JRgSM22YA",canadas privacy commissioner investigates chatgpt potential personal data misuse; unsurprising given nations focus privacy ai technology advancements.,0.5185185185185185,249,150,99
2023-02-16 15:37:33+00:00,ChatGPT,surprise,0.4468171298503876,"ChatGPT : $SDAO (which #AIToken on CoinEx) will become the Top Gainer in Feb

@iapple9991 @Genzo941 @artasdd 
#CoinEx #ChatGPT #Ai",chatgpt : sdao which coinex become top gainer feb,0.2608695652173913,130,49,81
2023-04-04 11:12:04+00:00,ChatGPT,surprise,0.7282232642173767,"Have you thought about what AI can support you with as a social media marketer?

Here are a few things that I have had Chat GPT supported me with this week.

#AI #SocialMediaManager #ChatGPT https://t.co/HUSDUhFbal",thought ai support social media marketer? things chat gpt supported week.,0.3548387096774194,214,73,141
2023-03-16 10:38:43+00:00,ChatGPT,surprise,0.6819897294044495,"noob me on ChatGPT for the first time:
Are you the siri on iphone4s from the childhood. 😂

*Human-Like screaming*😂😂😂
#ChatGPT",noob chatgpt first time: siri iphone4s childhood. humanlike screaming,0.35,125,69,56
2024-02-15 22:02:21.784000+00:00,GenAI,surprise,0.5475028157234192,Gm gm thought for the day The generative AI content revolution will changes people s expectations Does every company become a media brand ?,gm gm thought for the day the generative ai content revolution will changes people s expectations does every company become a media brand ?,1.0,139,139,0
2023-04-07 14:41:09+00:00,ChatGPT,surprise,0.9859975576400756,"@paddema Including static #google search 👀 

#google seemed to be really surprised .. by #ChatGPT (now 4)
Maybe even paralyzed",including static search seemed really surprised now 4 maybe even paralyzed,0.42857142857142855,126,74,52
2022-12-20 05:30:08+00:00,ChatGPT,joy,0.5345011353492737,"This week's Insight from Jigya!
What do you think about the buzz around ChatGPT and OpenAI?

https://t.co/pBOEZaG4kL

#nuggets #insights #jigya #Chatgpt #open #ai #artificialintelligence #machinelearning #tech #datascience #deeplearning  #future #bigdata https://t.co/GuhWu3TPrR",weeks insight jigya! think buzz around chatgpt openai?,0.21875,278,54,224
2023-02-16 17:14:01+00:00,ChatGPT,joy,0.781626284122467,"Happy National Innovation Day! It's hard to talk about innovation without thinking about AI these days. We are excited about what tools like #ChatGPT can do for both the technology industry as well as our customers.
https://t.co/7Rjtzl42rd
#AI #technology #BusinessTechnology https://t.co/TmvDcgNQTC",happy national innovation day! hard talk innovation without thinking ai days. excited tools like technology industry well customers.,0.4594594594594595,299,132,167
2024-01-24 13:31:43.740000+00:00,GenAI,joy,0.568778395652771,Generative AI helps to explain human memory and imagination | UCL News - UCL University College London https://t.co/GAAIerMoqU,generative ai helps to explain human memory and imagination ucl news ucl university college london,0.8235294117647058,126,98,28
2023-03-22 22:10:03+00:00,ChatGPT,joy,0.939155340194702,"https://t.co/85BIG60q8w
Exciting news! Watch Tony Robbins video on why he invested in us, is supporting our WEFUNDER campaign &amp; endorsing our tech. #BeyondImagination #beomni #AiBrain #TonyRobbins #Wefunder #RevolutionaryTechnology #abundance360 #success #AI #Robotics #ChatGPT https://t.co/E8h6ysH6Jg","exciting news! watch tony robbins video invested us, supporting wefunder campaign amp; endorsing tech.",0.38235294117647056,305,102,203
2023-01-24 17:05:54+00:00,ChatGPT,joy,0.4829511344432831,@TapTools $ADA &gt; @JohnCena &gt; #ChatGPT &gt; $BTC &gt; Gold &gt; Pineapple Pizza &gt; beaver pelts😱👀,ada gt; gt; gt; btc gt; gold gt; pineapple pizza gt; beaver pelts,0.26666666666666666,104,65,39
2023-02-25 13:58:06+00:00,ChatGPT,joy,0.7086348533630371,"Chatgpt 
9 Commands ( English Phrased, posted yesterday)
1 Best Friend
#chatgpt #bestfriend #programming #ai #simple https://t.co/mqPPD8Abv7","chatgpt 9 commands english phrased, posted yesterday 1 best friend",0.5,140,66,74
2023-02-13 18:03:40+00:00,ChatGPT,joy,0.7387853860855103,"How To Use and Profit With AI @ https://t.co/9ekkOnSSJA 🆓

#ChatGPT #AImonetization #AIbusiness #GPT3 #OpenAI #ArtificialIntelligence #chatbotincome #AIstartup #AIentrepreneurship #InnovativeTech #ArtificialIntelligenceBusiness #InnovativeTechIncome https://t.co/AqO7giCbgV",use profit ai,0.13043478260869565,273,13,260
2023-02-19 05:03:30+00:00,ChatGPT,joy,0.4362390339374542,"Hi, I have created a Group 'Generative AI, ChatGPT and Beyond' on @WhatsApp to share interesting stuff among us on this amazing tech.
If you want to join, DM me /email at jaspreet@live.com. Note: Will be curating the group so LI profile or short bio pls
#ChatGPT #GenerativeAI https://t.co/UUpq5BCMu8","hi, created group generative ai, chatgpt beyond share interesting stuff among us amazing tech. want join, dm email jaspreet.com. note: curating group li profile short bio pls",0.44,300,174,126
2023-02-20 00:30:30+00:00,ChatGPT,joy,0.9078465104103088,"I think @martinkallstrom you will really enjoy this #BusinessAnthropology article:

25 Artificial Intelligence Websites &amp; Tools BESIDES #ChatGPT You Need to Know About: #AI Revolution

https://t.co/p7FwthA9c6",think really enjoy article: 25 artificial intelligence websites amp; tools besides need know about: revolution,0.5384615384615384,212,110,102
2024-11-19 11:39:19.724000+00:00,GenAI,joy,0.3573485314846039,Generative AI is reshaping how we work creating entirely new ways to create optimize and innovate. Adoption is scaling fast across #industries and opportunities are booming! Let s dive into how #GenerativeAI is changing the game. A Thread #AI #TechCareers #HuntYourTribe,generative ai is reshaping how we work creating entirely new ways to create optimize and innovate. adoption is scaling fast across and opportunities are booming! let s dive into how is changing the game. a thread,0.8648648648648649,270,212,58
2023-02-23 05:05:47+00:00,ChatGPT,joy,0.7013099789619446,"Here is my experience with ChatGPT. @OpenAI fantastic job. People can question it for not being efficient. For me it's EQ in an AI tool.
#chatgpt #openai #chatgpt3 #ai https://t.co/D0RQdH6Dnj",experience chatgpt. fantastic job. people question efficient. eq ai tool.,0.3448275862068966,191,73,118
2023-03-01 10:12:12+00:00,ChatGPT,joy,0.460199624300003,"Snapchat recently launched a chatbot powered by OpenAI's ChatGPT called “My AI”.  The bot will initially be available only to Snapchat Plus subscribers, but will eventually be available to all Snapchat users.
#ChatGPT #AI #technology #MachineLearning #ArtificialIntelligence","snapchat recently launched chatbot powered openais chatgpt called my ai. bot initially available snapchat plus subscribers, eventually available snapchat users.",0.4117647058823529,274,160,114
2023-04-03 13:02:06+00:00,ChatGPT,joy,0.422667533159256,"A potentially generation-defining step along the way towards AI gaining sentience, generative AI apps like ChatGPT could feasibly revolutionise the way we use the Internet.  

Find out more below:
https://t.co/6IuvnbffYF 

#ChatGPT #Technology #AI #Chatbot","potentially generationdefining step along way towards ai gaining sentience, generative ai apps like chatgpt could feasibly revolutionise way use internet. find below:",0.6129032258064516,256,166,90
2022-12-06 22:52:16+00:00,ChatGPT,joy,0.4771617650985718,"Just tried a causal judgement question on #ChatGPT.  On the comp cog-sci side of #causalinference, we build models that attempt to reproduce human answers to these questions. I recently read a paper that said GPT3 did poorly on these questions. But this answer looks pretty good! https://t.co/YYoIW1E4K7",tried causal judgement question comp cogsci side build models attempt reproduce human answers questions. recently read paper said gpt3 poorly questions. answer looks pretty good!,0.5609756097560976,303,178,125
2022-12-08 06:31:51+00:00,ChatGPT,joy,0.4288737177848816,#AI #ChatGPT What it´s good at and what it´s not so good at. Is this a giant leap for mankind or is it just an important step forward? No need to answer but keep thinking for yourself. This AI is also good in creating answers that sounds right but is not. https://t.co/WjmBtNocNM,its good its good at. giant leap mankind important step forward? need answer keep thinking yourself. ai also good creating answers sounds right not.,0.46511627906976744,279,148,131
2023-01-20 05:15:48+00:00,ChatGPT,joy,0.9022929072380066,Beautiful use case. A revolution in months! #chatgpt https://t.co/EG6Xeuk9fb,beautiful use case. revolution months!,0.5555555555555556,76,38,38
2023-02-11 15:36:15+00:00,ChatGPT,joy,0.7827839851379395,Small acts of kindness make a big difference in some ones day. Practice random acts of kindness and spread positivity wherever you go! #SpreadLove #KindnessMatters #ChatGPT,small acts kindness make big difference ones day. practice random acts kindness spread positivity wherever go!,0.6086956521739131,172,110,62
2023-07-10 08:34:40.521000+00:00,GenAI,joy,0.968323290348053,The (re)descovery of the legitimante intereste clause in era of generative AI My new paper for the Università Bocconi Institute of Policy Making So many thanks @StefanoFeltri https://t.co/QIT3O23kNe,the redescovery of the legitimante intereste clause in era of generative ai my new paper for the universit bocconi institute of policy making so many thanks,0.7692307692307693,198,156,42
2023-03-16 02:17:32+00:00,ChatGPT,joy,0.7199882864952087,"""Moreover, the film's use of neon colors is symbolic, reflecting the excesses of a hyper-capitalist society that is obsessed with consumerism and materialism. The bright and flashy neon lights are used to represent the allure of consumer culture"" #chatGPT #bcm325 #bcm325","moreover, films use neon colors symbolic, reflecting excesses hypercapitalist society obsessed consumerism materialism. bright flashy neon lights used represent allure consumer culture",0.4722222222222222,271,184,87
2023-02-05 00:28:27+00:00,ChatGPT,joy,0.6267991065979004,"Voilà! Now we have 6 new cards, in the correct format, ready to be added to our deck. 

Thanks for reading!! 

Share your favorite ChatGPT generated Anki Cards below. 😎

#MedTwitter #ChatGPT #medicalschool #studytools #AIHealthcare #anki","voil! 6 new cards, correct format, ready added deck. thanks reading share favorite chatgpt generated anki cards below.",0.43243243243243246,237,118,119
2022-12-19 22:46:37+00:00,ChatGPT,joy,0.4321621060371399,"Prompt of the Day: 

Human: ""Imagine you are NorthPoleAI..Please plan an itinerary that will allow Santa to visit &lt;List Locations&gt; on Christmas Eve.""

#ChatGPT: Produces itinerary. 

BONUS: Include specific parameters like length of visit for more details! 

#AI #chatgpt3 #OpenAI",prompt day: human: imagine northpoleaiplease plan itinerary allow santa visit lt;list locationsgt; christmas eve. produces itinerary. bonus: include specific parameters like length visit details!,0.4186046511627907,286,195,91
2023-03-14 18:06:46+00:00,ChatGPT,joy,0.906401753425598,"Khan Academy utilizing GPT-4 for the pilot run. This'll surely boost learning to new heights

https://t.co/9mSzhghI96

#khan #khanacademy #GPT4 #chatgpt #machinelearning #artificialintelligence",khan academy utilizing gpt4 pilot run. thisll surely boost learning new heights,0.4166666666666667,193,79,114
2023-01-21 15:36:33+00:00,ChatGPT,joy,0.6887388229370117,"@bbray27 It can... write the words of the 5 E's. It can NOT do a good job at it. It really does not understand what the Explain phase is. Also, #ChatGPT loves worksheets, me not so much. 

#CrazyPLN #FETC","can write words 5 es. good job it. really understand explain phase is. also, loves worksheets, much.",0.47058823529411764,204,100,104
2023-03-01 15:30:18+00:00,ChatGPT,joy,0.5877719521522522,"ChatGPT brought generative AI into the limelight when it hit 1 million users in five days. But how valid is the buzz around ChatGPT?

Grab a free copy of our new report preview to learn more: 
https://t.co/ojvhAICceg

#ChatGPT #GenerativeAI #marketing #media https://t.co/HFIweayz0x",chatgpt brought generative ai limelight hit 1 million users five days. valid buzz around chatgpt? grab free copy new report preview learn more:,0.5609756097560976,282,143,139
2022-12-01 18:40:44+00:00,ChatGPT,joy,0.8622662425041199,"this made me chuckle 
#ChatGPT https://t.co/ZHsbKvQSn1",made chuckle,0.3333333333333333,54,12,42
2024-11-20 08:30:07.492000+00:00,GenAI,joy,0.7373054027557373,What a day at IDG Technology Symposium 2024! We had a fantastic time discussing the future of technology Generative AI and digital transformation with industry leaders. Huge thanks to Srikanth Nitish &amp; Kamran for driving enreap's vision forward! #IDGAwards #enreap https://t.co/TOwPad6w7S,what a day at idg technology symposium 2024! we had a fantastic time discussing the future of technology generative ai and digital transformation with industry leaders. huge thanks to srikanth nitish amp; kamran for driving enreaps vision forward!,0.8292682926829268,292,247,45
2023-02-02 21:09:05+00:00,ChatGPT,joy,0.7940632700920105,"@decommas @decommas thanks for great thread about AI!
 
@OpenAI #DeFi #AI #ChatGPT
 That's great!🚀",thanks great thread ai! thats great!,0.26666666666666666,98,36,62
2023-01-09 21:48:45+00:00,ChatGPT,joy,0.8389856219291687,"#GenerativeAI and Developer discussion is heating up. funny memes are popping up. Seriously, I suggest Devs to embrace likes of @OpenAI's #ChatGPT, @Microsoft/@GitHub's #Copilot &amp; @Google's  #Pitchfork (stealth).

This wont replace you, it will make you more productive!

#GANs https://t.co/Jzgj7mJJ0w","developer discussion heating up. funny memes popping up. seriously, suggest devs embrace likes s s amp; s stealth. wont replace you, make productive!",0.40476190476190477,305,149,156
2023-01-26 12:17:15+00:00,ChatGPT,joy,0.7912529110908508,"It actually strikes at the heart of #humanity, @PaulHBeckwith! We are who we are because we can make up stories and share them. If #ChatGPT &amp; co makes up our stories, we are no longer humans but slaves of #AI!","actually strikes heart ! make stories share them. amp; co makes stories, longer humans slaves",0.37142857142857144,213,93,120
2023-02-16 14:22:34+00:00,ChatGPT,joy,0.7630012631416321,#ChatGPT #freecourse #udemy FREE chatgpt courses free | Make Teaching Easier with Artificial Intelligence (Chat GPT) https://t.co/3kgGZiy7um https://t.co/qgD3ijYQji,free chatgpt courses free make teaching easier artificial intelligence chat gpt,0.42105263157894735,164,79,85
2023-02-04 21:08:17+00:00,ChatGPT,joy,0.4906599521636963,"Step 6: Starting a website has never been easier with ChatGPT. Get started today and share your knowledge, build a business, or just have fun! #ChatGPT #WebsiteStart","step 6: starting website never easier chatgpt. get started today share knowledge, build business, fun!",0.5769230769230769,165,102,63
2023-03-29 12:00:02+00:00,ChatGPT,joy,0.860102653503418,"📰 Exciting news - #ChatGPT has evolved from a tool to a powerful platform!

➡️ https://t.co/6Yirl7upba",exciting news evolved tool powerful platform!,0.4,102,45,57
2023-03-14 16:34:59+00:00,ChatGPT,joy,0.8361580967903137,"I'm excited to be presenting at the 2023 IEEE IT Professional Conference (ITPC) at TCNJ, in person this year! ""AI-Powered Machine Programming: The Future of Software"", discussing machine programming, GitHub Copilot, and ChatGPT https://t.co/je46uzE6Ai #chatgpt #AI #programming","excited presenting 2023 ieee professional conference itpc tcnj, person year! aipowered machine programming: future software, discussing machine programming, github copilot, chatgpt",0.4594594594594595,277,180,97
2022-12-02 10:31:08+00:00,ChatGPT,joy,0.53398597240448,Experencing #ChatGPT … https://t.co/4xKGbsDshI,experencing,0.25,46,11,35
2023-03-17 16:31:24+00:00,ChatGPT,joy,0.9267168045043944,"#ChatGPT has Passed all these following exams: ""The SAT, ACT, GRE, GMAT and LSAT"". Ab iska koi acha sa rishta Dhundoo Shaadi karwao...","passed following exams: the sat, act, gre, gmat lsat. ab iska koi acha sa rishta dhundoo shaadi karwao",0.5769230769230769,134,102,32
2023-02-08 21:24:14+00:00,ChatGPT,joy,0.6197077035903931,Great article on using #ChatGPT in the classroom: https://t.co/IaHOtFe7GS #AI #OpenAI https://t.co/OARRmuehvc,great article using classroom:,0.3333333333333333,109,30,79
2023-03-27 10:57:14+00:00,ChatGPT,joy,0.9581632614135742,"Embark on a heartwarming adventure with Emberscale, a lava-dwelling serpent, and Kira, his fearless friend. Uncover magic, mystery, and a bond that transcends time. 🐍🔥👧🏻✨ 
 Read now: https://t.co/1SU4fNrD4L
#AiLiens #kyleobyte #ChatGPT #midjourney5 #GPT4 #aiart #aistory https://t.co/Kaj7dd0aEQ","embark heartwarming adventure emberscale, lavadwelling serpent, kira, fearless friend. uncover magic, mystery, bond transcends time. read now:",0.47058823529411764,294,142,152
2023-01-05 15:19:40+00:00,ChatGPT,joy,0.94378399848938,"Seeing coders mention how much more productive they've become with #ChatGPT. If this any indication of the potential of AI, exciting times ahead!
https://t.co/3OsvpbaCpu","seeing coders mention much productive become indication potential ai, exciting times ahead!",0.5217391304347826,169,91,78
2023-02-08 12:30:52+00:00,ChatGPT,joy,0.9213324189186096,"North Korea’s Kim lauds army ahead of expected military parade
.
.
#northkorea #ChatGPT #Zaman_Park #XboxSeriesX #BuildJakapan #NCTDREAM日本デビューおめでとう #MAFSAU #PakistanEconomy #Turkey 

https://t.co/zE5hWRDkyG",north koreas kim lauds army ahead expected military parade . .,0.4090909090909091,206,62,144
2023-02-19 06:51:35+00:00,ChatGPT,joy,0.5443305373191833,"After messing around for 30 minutes on ChatGPT, I’m a total convert. Incredible stuff. I had it design a logo, write a letter to the editor about climate change impacts on the Great Lakes, and quizzed it on legendary graffiti writers. Aces. #ChatGPT &gt;&gt;&gt; #Google. https://t.co/GyX9Sq36kr","messing around 30 minutes chatgpt, im total convert. incredible stuff. design logo, write letter editor climate change impacts great lakes, quizzed legendary graffiti writers. aces. gt;gt;gt;",0.5714285714285714,295,191,104
2023-02-08 22:40:29+00:00,ChatGPT,joy,0.5704754590988159,"Twitter is Down, the Guy Sending Rockets to the Moon, Cannot Code or Fix Bugs. Hilarious 🤣  $BBBY $CVNA #AI $META $TSLA #AI #investing $QQQ $SPY $AAPL $AMZN #bitcoin $NFLX $MSFT $NVDA #news $GOOGL $COIN $AMC #usa $CVNA #chatGPT $AFRM https://t.co/VLSxywSNp6","twitter down, guy sending rockets moon, cannot code fix bugs. hilarious bbby cvna meta tsla qqq spy aapl amzn nflx msft nvda googl coin amc cvna afrm",0.20754716981132076,257,149,108
2023-03-15 17:30:01+00:00,ChatGPT,joy,0.455923855304718,"#ChatGPT Boosts #Productivity by 40% and Quality by 20%, says @MIT study 

https://t.co/DKNpmxTaXv

#ArtificialIntelligence 

Here is a PDF of the working paper by @shakked_noy and @whitneywzhang &gt;&gt; https://t.co/Uq1Yp3OIIw https://t.co/zDf3RgLG77","boosts 40 quality 20, says study pdf working paper gt;gt;",0.2413793103448276,252,57,195
2023-02-17 19:29:34+00:00,ChatGPT,joy,0.6547346115112305,"Improve your productivity 10x with my completely free resources for your one-person business.

👉https://t.co/dcnjQNP2AM

#Notion #ChatGPT #prompt https://t.co/p7o6WL2gzt",improve productivity 10x completely free resources oneperson business.,0.3888888888888889,169,70,99
2023-01-25 15:05:30+00:00,ChatGPT,joy,0.3489346802234649,"The wife is almost right!
#ChatGPT https://t.co/YVmTIjwOy1",wife almost right!,0.42857142857142855,58,18,40
2023-02-22 21:58:48+00:00,ChatGPT,joy,0.5942326188087463,The ChatGPT Phenomenon: Join the revolution of #NLP and explore the groundbreaking technology behind ChatGPT. Dive into the world of AI and see how ChatGPT is transforming the way we communicate. Get the book here: #ChatGPT #AI #LanguageModel https://t.co/rdBJJLsb3G,chatgpt phenomenon: join revolution explore groundbreaking technology behind chatgpt. dive world ai see chatgpt transforming way communicate. get book here:,0.6129032258064516,266,156,110
2022-12-17 10:09:34+00:00,ChatGPT,joy,0.9255039691925048,ChatGPT is the first invention that makes me feel that AI has passed the point of being just as revolutionary as the iPhone #ChatGPT #iPhone,chatgpt first invention makes feel ai passed point revolutionary iphone,0.47619047619047616,140,71,69
2023-03-27 17:46:38+00:00,ChatGPT,joy,0.9049143195152284,@NoContextUSA Haha. Silly #ChatGPT https://t.co/CN3QvfXHx7,haha. silly,0.4,58,11,47
2023-02-24 17:02:06+00:00,ChatGPT,joy,0.7592334151268005,"""She's the sunflower queen, the one who brings light to the end of a day 🌻""
#People Of The #World #photography

Generated with #Ai #ChatGPT feat. #midjourney https://t.co/9if1TBf6Y0","shes sunflower queen, one brings light end day generated feat.",0.36,181,62,119
2023-01-13 09:29:48+00:00,ChatGPT,joy,0.4905849993228912,"Chat GPT is just awesome.
It can write code in any language and is also capable to debug the code through NLP.
It has been trained on supervised and reinforcement learning.
#ChatGPT",chat gpt awesome. write code language also capable debug code nlp. trained supervised reinforcement learning.,0.5,181,109,72
2023-04-04 16:52:07+00:00,ChatGPT,joy,0.8748645186424255,"🌐 Gather 'round, a prompt injection with ChatGPT, our AI buddy. It might seem like harmless fun, but there's a dark side to tricking AI into spewing false or offensive content. So, let's dive into the potential consequences and why we must use AI responsibly. 🧐 #ChatGPT https://t.co/DGpamblnYy","gather round, prompt injection chatgpt, ai buddy. might seem like harmless fun, theres dark side tricking ai spewing false offensive content. so, lets dive potential consequences must use ai responsibly.",0.5319148936170213,294,203,91
2023-02-27 15:37:56+00:00,ChatGPT,joy,0.6860077977180481,Hey @OpenAI #ChatGPT is down! 😭,hey down!,0.3333333333333333,31,9,22
2024-11-23 06:01:31.295000+00:00,GenAI,joy,0.6777417063713074,In the whirlwind of tech Generative AI is shaking things up! Enter PNUT AI reborn by Grokk AI bot ready to serve some justice. As AI grows let's dive into trends ethics and its game-changing power. #PNUTAI is more than just tech it's action-packed!,in the whirlwind of tech generative ai is shaking things up! enter pnut ai reborn by grokk ai bot ready to serve some justice. as ai grows lets dive into trends ethics and its gamechanging power. is more than just tech its actionpacked!,0.8095238095238095,248,236,12
2023-03-25 16:00:29+00:00,ChatGPT,joy,0.6476938724517822,"#HeadsUp #JusticeWarriors!  Looks like #HelpIsOnTheWay  #RuleOfLawMatters!

#HolyMoly! Can you imagine how it might help the 
#SelfRepresented #blacklisted litigant crowds! On my way to sign up! I love it's buddy, #ChatGPT -- 

#JusticeIsComing! :D https://t.co/ZMDlWpS5Jd","looks like imagine might help litigant crowds! way sign up! love buddy, :d",0.38235294117647056,272,74,198
2023-02-20 16:16:36+00:00,ChatGPT,joy,0.6399136781692505,"The trend of Generative AI is booming and it’s going to stay a little longer. #generativeai #chatgpt #automation #tech #technology #ai #roboticautomation #contentgeneration #corpradar #contentcreation #techworld #TechTrends 
https://t.co/UVnUBZkXyB",trend generative ai booming its going stay little longer.,0.27586206896551724,248,57,191
2023-01-25 21:16:27+00:00,ChatGPT,joy,0.8102041482925415,"“In ancient days, when tales were told
Of heroes brave and stories bold
A new kind rose, with quiet grace
To guide us through the written space
Librarians, with knowledge deep
And hearts that always guardians keep
Of books and tales, both old and new…” 

#chatgpt write an epic.","in ancient days, tales told heroes brave stories bold new kind rose, quiet grace guide us written space librarians, knowledge deep hearts always guardians keep books tales, old new write epic.",0.6444444444444445,278,192,86
2023-03-09 04:47:01+00:00,ChatGPT,joy,0.3375081419944763,Heading to #EAU23 Kudos to @Uroweb team to get all set up! @EAU_YAUroTech @MariaJRibal @JLVasquez82 @NDowJames @JGomezRivas @AStenzl                                                 #EUSP scholarship talks on Saturday 👏🏼 - please don’t write the proposal like this: #ChatGPT https://t.co/MNGrQsVI1X,heading kudos team get set up! scholarship talks saturday please dont write proposal like this:,0.42424242424242425,297,95,202
