Date,Source,Emotion_Label,Emotion_Probability,Original_Tweet,Cleaned_Tweet,Similarity_Score,Original_Length,Cleaned_Length,Length_Difference
2023-02-25 00:03:41+00:00,ChatGPT,fear,0.8935896158218384,"Been watching YouTube on ChatGPT. How the hell is it suppose to help me? I have a learning disability &amp; ADD. I suck at communicating &amp; asking the right questions. I don’t code. To me ChatGPT is bullshit. I don’t understand anything &amp; AI’s scare the shit out of me!

#ChatGPT",watching youtube chatgpt. hell suppose help me? learning disability amp; add. suck communicating amp; asking right questions. dont code. chatgpt bullshit. dont understand anything amp; ais scare shit me!,0.5227272727272727,286,203,83
2023-01-18 15:00:14+00:00,ChatGPT,fear,0.9596731662750244,"Is Chat GPT a Cybersecurity Threat? As the new AI platform earns hype, cybersecurity experts warn about potential cybersecurity risks. 🤖 

Learn more on our IT Solutions Blog👇

https://t.co/WJSe7BdqaM

#CHATGPT https://t.co/Mf8acj8H7j","chat gpt cybersecurity threat? new ai platform earns hype, cybersecurity experts warn potential cybersecurity risks. learn solutions blog",0.5,234,137,97
2023-02-21 09:54:59+00:00,ChatGPT,fear,0.9429771900177002,"A great explanation on the ""boilerplate"" AI responses to potentially biased questions and the dangers of how the people programming the Large Language Model could influence everything!

#AI #ChatGPT",great explanation boilerplate ai responses potentially biased questions dangers people programming large language model could influence everything!,0.5925925925925926,198,147,51
2023-02-08 14:59:04+00:00,ChatGPT,fear,0.9922642707824708,"ChatGPT panic is real .. 

Google stock is down by 6.5%

#ChatGPT #Google",chatgpt panic real google stock 6.5,0.3846153846153846,73,35,38
2023-02-28 04:56:28+00:00,ChatGPT,fear,0.9873851537704468,"Dude this thing is interesting and also scary cause it is having full control over every thing from banning people to who to respond and what to respond 
AI is freaky now 😐😐😐
Super freaky 
#AI
#ChatGPT
#ArtificialIntelligence

https://t.co/RXmLronaof",dude thing interesting also scary cause full control every thing banning people respond respond ai freaky super freaky,0.4838709677419355,250,118,132
2024-05-18 21:00:00.492000+00:00,GenAI,fear,0.8798264861106873,Generative AI Poses Unique Risks to Data Security NIST Warns https://t.co/vJAh50CPBi #artificialintelligence #genAI #NIST @NIST https://t.co/e6QY2DAfC9,generative ai poses unique risks to data security nist warns,0.625,151,60,91
2023-03-28 21:27:10+00:00,ChatGPT,fear,0.6825172305107117,"I asked #ChatGPT to write me a folk song, and, honestly, I’m less afraid now. It kinda sucked. Happy Tuesday!","asked write folk song, and, honestly, im less afraid now. kinda sucked. happy tuesday!",0.6190476190476191,109,86,23
2023-01-09 18:35:01+00:00,ChatGPT,fear,0.7562804818153381,"#Cybercriminals Starting to Use #ChatGPT, talks about generating random art #DALLE2 and selling them on #etsy. Meanwhile ChatGPT had an interesting response on how threat actors abuse AI.  https://t.co/b7MfehCWZE",starting use talks generating random art selling meanwhile chatgpt interesting response threat actors abuse ai.,0.5357142857142857,212,111,101
2023-03-28 17:08:15+00:00,ChatGPT,fear,0.8305512070655823,"#Islam #Ahmadiyya #sunni #religious 

In this thread we're going to look at what the AI #ChatGPT says about Islam Ahmadiyya doctrines about the Natural death of Jesus (as) and his descent ""نَزَلَ"" (nazala).

You can recreate this test yourselves if you're a doubtful 🧐.

🧵",thread going look ai says islam ahmadiyya doctrines natural death jesus as descent nazala. recreate test doubtful .,0.3333333333333333,272,115,157
2023-03-11 13:32:46+00:00,ChatGPT,fear,0.9744635224342346,"A must-read about the main concern when #AI - like #ChatGPT - can convincingly impersonate a human: losing our humanity #ResponisbleAI is about human agency and control, first and foremost","mustread main concern like convincingly impersonate human: losing humanity human agency control, first foremost",0.4814814814814814,188,111,77
2023-03-24 18:00:47+00:00,ChatGPT,fear,0.5901045799255371,"The MSP Dispatch Weekly News Wrap-Up is Here!

https://t.co/iKWoETspPJ

- How to write code with #ChatGPT
- #Windows 11 Snipping tool privacy bug
- #CISA warns on unpatched ICS vulnerability

This news and more on a new episode of MSP Dispatch.

#MSP #ManagedServices",msp dispatch weekly news wrapup here! write code 11 snipping tool privacy bug warns unpatched ics vulnerability news new episode msp dispatch.,0.4871794871794871,267,142,125
2024-05-21 09:18:33.732000+00:00,GenAI,fear,0.4363609850406647,Reduce risks associated with generative AI with #Cisco! Learn strategic approaches to safeguard your operations. Enhance your security posture-check out our latest insights! https://t.co/L6WqvMH3VM #AI #Cybersecurity #RiskManagement,reduce risks associated with generative ai with learn strategic approaches to safeguard your operations. enhance your security posturecheck out our latest insights!,0.7307692307692307,232,164,68
2023-02-09 01:45:29+00:00,ChatGPT,fear,0.9894776940345764,"It’s going to be fun watching @google fall. Full blown panic mode over #ChatGPT, and growing competitors in the video space who support free speech. Couldn’t happen to worse people.",its going fun watching fall. full blown panic mode growing competitors video space support free speech. couldnt happen worse people.,0.5806451612903226,181,132,49
2023-03-28 17:22:15+00:00,ChatGPT,fear,0.7607361078262329,"👀 #QYZMET

🤖#ChatGPT analyzed #BTC January prices over the past 13 years and predicted that the price could rise to $142,514 in January 2024💹.

⛔However, it is worth remembering that the forecasts are speculative and the cryptocurrency market can be very volatile. #DYOR https://t.co/BCoTfktqBj","analyzed january prices past 13 years predicted price could rise 142,514 january 2024. however, worth remembering forecasts speculative cryptocurrency market volatile.",0.4146341463414634,294,167,127
2023-03-07 08:50:00+00:00,ChatGPT,fear,0.8606013059616089,"Calm your inner Luddite, hold on to your inner sceptic,” is one of the messages for educators contemplating ChatGPT and other large language models, from Dr Roze Phillips - Karen MacGregor reports 

#AIandHE #ChatGPT #OpenAI https://t.co/6Lfs0g33kH","calm inner luddite, hold inner sceptic, one messages educators contemplating chatgpt large language models, dr roze phillips karen macgregor reports",0.5142857142857142,248,148,100
2023-01-06 06:18:47+00:00,ChatGPT,fear,0.9825701117515564,"New York banned #ChatGPT in schools. #Regulator considers the service to affect students’ skills negatively, but some teachers, however, equate the preservations against the #AI with Google’s fear in the past.","new york banned schools. considers service affect students skills negatively, teachers, however, equate preservations googles fear past.",0.5172413793103449,209,136,73
2023-03-29 15:40:02+00:00,ChatGPT,fear,0.8912679553031921,"Europol warns ChatGPT is being used to commit crime 

create new website @ $60 only
👉 https://t.co/6p4EfRZD6V

#Europol | #ChatGPT | #Commit | #Crime 

https://t.co/hbkRnQfXrg",europol warns chatgpt used commit crime create new website 60,0.375,175,61,114
2023-03-14 21:34:09+00:00,ChatGPT,fear,0.734723687171936,"Fascinating #ChatGPT experiment by @mikeloukides that helps us understand when, and more importantly, why ChatGPT is likely to be wrong.

https://t.co/sqXFlPZdsx","fascinating experiment helps us understand when, importantly, chatgpt likely wrong.",0.4761904761904761,161,83,78
2023-03-28 06:29:01+00:00,ChatGPT,fear,0.8232071995735168,"‘Grim’ Criminal Abuse of ChatGPT is Coming, Europol Warns https://t.co/16NPDQbaSy #cybersecurity #security #infosec #ChatGPT #AI via @SecurityWeek","grim criminal abuse chatgpt coming, europol warns via",0.3888888888888889,146,53,93
2022-12-04 15:35:06+00:00,ChatGPT,anger,0.577070415019989,"For most of analytical questions #ChatGPT gives wrong answers.

#cprogram #OpenAI @sama https://t.co/QNBWR4BAgq",analytical questions gives wrong answers.,0.3846153846153846,111,41,70
2023-02-04 12:15:26+00:00,ChatGPT,anger,0.3062762916088104,"#Ukraine war explained by #ChatGPT 

The Ukrainian conflict, sometimes referred to as the War in Donbass, has its roots in the events surrounding the 2014 Ukrainian revolution and the ousting of former President Yanukovych. 

#UkraineRussiaWar
#UkraineWar
#Russia","war explained ukrainian conflict, sometimes referred war donbass, roots events surrounding 2014 ukrainian revolution ousting former president yanukovych.",0.5333333333333333,263,153,110
2022-12-27 20:31:40+00:00,ChatGPT,anger,0.4753241539001465,I successfully broke #chatGPT 😁 https://t.co/g3g1JtceWR,successfully broke,0.3333333333333333,55,18,37
2023-02-11 16:52:26+00:00,ChatGPT,anger,0.9302290081977844,"#ChatGPT files (5 of 6)

Now when I have had this detailed discussion and schooling, I again asked “Did #donaldtrump incite the riot? Now the information is more accurate and neutral! 

#WokeMindVirus https://t.co/YJ6hMFFsaQ","files 5 6 detailed discussion schooling, asked did incite riot? information accurate neutral!",0.3125,224,93,131
2022-12-31 14:13:17+00:00,ChatGPT,anger,0.5813397765159607,"(1/2)The problem is not so much that the AI gives these responses. The problem is that people ask these questions. It should be noted that with this type of AI, we can either keep it deliberately stupid or let it reach its full potential. 
#ChatGPT @elonmusk @sama","12the problem much ai gives responses. problem people ask questions. noted type ai, either keep deliberately stupid let reach full potential.",0.475,264,141,123
2023-02-03 18:02:28+00:00,ChatGPT,anger,0.7132875323295593,"#ChatGPT became a judge in a real court case.

Judge Juan Manuel Padilla in Colombia caused a stir when he admitted he used the artificial intelligence tool ChatGPT when deciding whether an autistic child's insurance should cover all the costs of his treatment.

#OpenAI",became judge real court case. judge juan manuel padilla colombia caused stir admitted used artificial intelligence tool chatgpt deciding whether autistic childs insurance cover costs treatment.,0.631578947368421,270,193,77
2023-02-11 21:06:07+00:00,ChatGPT,anger,0.6657044291496277,"#ChatGPT 

Forgive the autocorrect. Like some of my life in Montreal. https://t.co/mQu7RwlUV4",forgive autocorrect. like life montreal.,0.4166666666666667,93,40,53
2023-03-08 12:48:59+00:00,ChatGPT,anger,0.5586504936218262,"@adymitruk Also, to say that #chatgpt is racist is weird.  It doesn't know anything.  More accurate, it can produce racist output since there is probability of finding racist input combinations?","also, say racist weird. know anything. accurate, produce racist output since probability finding racist input combinations?",0.56,194,123,71
2023-03-29 15:24:10+00:00,ChatGPT,anger,0.6026210784912109,There must be an AI tool that can detect corruption cases analyzing the data generated by a goverment (We need to work for transparentation the info). The staft in the public administration believe that can do what they want. cc @freddier @elonmusk @sama  #platzi #OpenAI #ChatGPT,must ai tool detect corruption cases analyzing data generated goverment we need work transparentation info. staft public administration believe want. cc,0.4418604651162791,280,152,128
2023-01-28 19:09:20+00:00,ChatGPT,anger,0.7813302874565125,"Let's Prove Chat GPT Wrong
Must try it by yourself 

#chatgpt #OpenAI @OpenAI https://t.co/70s9bBonS4",lets prove chat gpt wrong must try,0.4,101,34,67
2023-04-07 00:38:48+00:00,ChatGPT,anger,0.8028072714805603,Best idea for use for #chatGPT: turning a 1 paragraph complaint into a 20 page letter of grievance to give to school or government administrators to have to read through,best idea use turning 1 paragraph complaint 20 page letter grievance give school government administrators read,0.64,169,111,58
2023-02-13 20:39:55+00:00,ChatGPT,anger,0.6351920962333679,"None but the primary sources can be trusted!
#BingAI, #chatGPT",none primary sources trusted!,0.4,62,29,33
2023-03-02 13:00:01+00:00,ChatGPT,anger,0.928329586982727,"Microsoft’s Bing Chat has become the biggest headline grabber recently. Media reports, generated from feedback by actual users, suggest that it has gone ‘awry’, become ‘unhinged’, and even ‘belligerent’.
https://t.co/yL455EpGlw

#bingchat #chatGPT #AI #sentience #microsoft https://t.co/NpywMPtDHi","microsofts bing chat become biggest headline grabber recently. media reports, generated feedback actual users, suggest gone awry, become unhinged, even belligerent.",0.4210526315789473,297,164,133
2023-02-01 08:21:28+00:00,ChatGPT,anger,0.5802927613258362,The founder of Gmail Paul Buccheit claims that #ChatGPT can “kill” Google in two years.,founder gmail paul buccheit claims kill google two years.,0.5,87,57,30
2022-12-09 08:21:26+00:00,ChatGPT,anger,0.3313117325305938,"Too addicted to #ChatGPT, found myself getting more and more sass from them/they/her/he though 😅 https://t.co/AjNW9J1ROb",addicted found getting sass themtheyherhe though,0.3125,120,48,72
2023-02-23 07:25:14+00:00,ChatGPT,anger,0.5133475661277771,How hackers are using #ChatGPT to create malware to target you https://t.co/1ooNI9VyLr #FoxNews,hackers using create malware target,0.4166666666666667,95,35,60
2022-12-27 19:12:36+00:00,ChatGPT,anger,0.6466468572616577,Even the conservatives hate #ChatGPT,even conservatives hate,0.6,36,23,13
2023-01-27 01:22:50+00:00,ChatGPT,anger,0.9085610508918762,#ChatGPT is banned from StackOverflow. They are easy to spot. If the response is not insulting you... it's done by an AI.,banned stackoverflow. easy spot. response insulting you done ai.,0.3636363636363636,121,64,57
2023-01-15 06:46:06+00:00,ChatGPT,anger,0.599751353263855,"A new study has discovered that #ChatGPT can write medical research abstracts that can fool scientists 
https://t.co/xDtIE423Ep",new study discovered write medical research abstracts fool scientists,0.6,127,69,58
2023-02-22 17:30:54+00:00,ChatGPT,anger,0.874891459941864,"""AI systems... are not very smart.. the question is... how easily humans can trick them into doing the things they are programmed not to do. 
The answer, in the case of turning ChatGPT into the foulest of bigots, is that it’s not very difficult."" https://t.co/y41yZTP2yL #ChatGPT","ai systems smart question is easily humans trick things programmed do. answer, case turning chatgpt foulest bigots, its difficult.",0.3414634146341463,279,130,149
2023-02-26 23:04:44+00:00,ChatGPT,disgust,0.5625388026237488,"According to #ChatGPT... #Fauci abuses dogs for research and money gains! 

Like WTF! #ArrestFauci",according abuses dogs research money gains! like wtf!,0.5714285714285714,98,53,45
2023-03-29 17:00:01+00:00,ChatGPT,disgust,0.3013696074485779,"Noun: ovary

A ovary is like a library for eggs!

 #technology #innovation #chatGPT #openai #programming",noun: ovary ovary like library eggs!,0.3846153846153846,104,36,68
2023-02-16 14:53:59+00:00,ChatGPT,disgust,0.7285696268081665,"#ChatGPT #Microsoft #Hacking : ""The fish dies by the mouth""... 🤔",: the fish dies mouth,0.3333333333333333,64,21,43
2022-12-25 16:32:34+00:00,ChatGPT,disgust,0.6483154296875,"#MerryChristmas

#ChatGPT lies, or is ignorant, and neither is good.","lies, ignorant, neither good.",0.4444444444444444,68,29,39
2023-01-25 19:04:10+00:00,ChatGPT,disgust,0.3578160107135772,@helenbeetham #ChatGPT is denying any knowledge of it: https://t.co/ISUkmm8WYj,denying knowledge it:,0.3333333333333333,78,21,57
2023-01-19 20:07:00+00:00,ChatGPT,disgust,0.7904840707778931,"#chatGPT on #tiktok Terms of Service: ""a load of crap""
One use of #ai is asking for a brief layman's summary of stuff we never bother to read but like to click ""accept"". https://t.co/1xXHulM7fU",terms service: a load crap one use asking brief laymans summary stuff never bother read like click accept.,0.4545454545454545,193,106,87
2023-03-05 21:31:22+00:00,ChatGPT,disgust,0.4482167661190033,"The scaly-foot gastropod is the only known animal to construct its shell using iron sulfide!

#ChatGPT",scalyfoot gastropod known animal construct shell using iron sulfide!,0.5,102,68,34
2023-02-07 02:27:46+00:00,ChatGPT,disgust,0.8876098394393921,Someone posted this in one of my telegram groups... made me spit out some coffee.  #chatgpt #ai #clippy #technology https://t.co/G4DXF5rnJ1,someone posted one telegram groups made spit coffee.,0.3333333333333333,139,52,87
2022-12-16 16:12:57+00:00,ChatGPT,disgust,0.4818958044052124,This is exactly how I feel towards #ChatGPT https://t.co/9WcRjloRxX,exactly feel towards,0.3333333333333333,67,20,47
2022-12-17 10:45:48+00:00,ChatGPT,disgust,0.5303561687469482,"@OpenAI @elonmusk @TeslaAIBot @open_ai information is the biggest problem it could have. Worst than not having an original response.

#ChatGPT #chatgpt3 #AI #OpenAI #OpenAiChat_bot",information biggest problem could have. worst original response.,0.3333333333333333,180,64,116
2023-03-18 16:50:21+00:00,ChatGPT,disgust,0.5616840124130249,@againstgrmrs Even #chatgpt thinks @thejeffreymarsh is sketchy as fuck https://t.co/K3Rzo15ZEh,even thinks sketchy fuck,0.4,94,24,70
2023-03-30 23:04:09+00:00,ChatGPT,disgust,0.7972361445426941,That’s weird they haven’t done it in a first place. #ChatGPT,thats weird havent done first place.,0.3076923076923077,60,36,24
2023-01-23 18:52:18+00:00,ChatGPT,disgust,0.6300327777862549,"What's the weirdest thing you've asked ChatGPT?
#ChatGPT",whats weirdest thing asked chatgpt?,0.4444444444444444,56,35,21
2023-02-28 20:07:31+00:00,ChatGPT,disgust,0.6212614178657532,"Is using #ChatGPT for writing/editing short stories considered plagiarism?
#WritingCommmunity",using writingediting short stories considered plagiarism?,0.4545454545454545,93,57,36
2023-02-22 14:50:42+00:00,ChatGPT,disgust,0.5061314105987549,"The university expressly prohibits teachers and students from using #ChatGPT for teaching purposes. It also says that it is illegal to use this #AI tool and the punishment will be the same as plagiarism offences.

1/2
https://t.co/fox1DRjFQe",university expressly prohibits teachers students using teaching purposes. also says illegal use tool punishment plagiarism offences. 12,0.4705882352941176,241,135,106
2022-12-03 09:16:04+00:00,ChatGPT,disgust,0.5360392332077026,Weirdly specific #chatGPT https://t.co/nxaklq7PBz,weirdly specific,0.5,49,16,33
2023-03-29 23:21:49+00:00,ChatGPT,disgust,0.756007730960846,"The film's secondary characters, such as the Agents and the inhabitants of the Matrix, wore more drab and utilitarian clothing, reflecting their lack of individuality and their status as enslaved beings. 2/2 #bcm325 #ChatGPT https://t.co/UHgY9Jkr6T","films secondary characters, agents inhabitants matrix, wore drab utilitarian clothing, reflecting lack individuality status enslaved beings. 22",0.5172413793103449,248,143,105
2023-03-01 21:41:28+00:00,ChatGPT,disgust,0.454178899526596,"The longest word in the English language is 'pneumonoultramicroscopicsilicovolcanoconiosis' - a lung disease caused by inhaling very fine ash and sand dust. 

#Openai #ChatGPT",longest word english language pneumonoultramicroscopicsilicovolcanoconiosis lung disease caused inhaling fine ash sand dust.,0.5,175,124,51
2022-12-20 16:56:06+00:00,ChatGPT,disgust,0.9414024949073792,"What’s accessibility without communication? 

Dehumanizing &amp; degrading

Considering the fact that #ChatGPT would be a more effective communicator than the federal employee operating the handle
#settingstandards #integrity https://t.co/C7roIkc3dm",whats accessibility without communication? dehumanizing amp; degrading considering fact would effective communicator federal employee operating handle,0.5,249,150,99
2023-01-02 12:24:04+00:00,ChatGPT,disgust,0.3107732236385345,"Uhoh - in the style of Donald Trump is now classified as offensive, inappropriate or harmful ? #ChatGPT #openai #censorship https://t.co/2cNL39BYUA","uhoh style donald trump classified offensive, inappropriate harmful ?",0.4285714285714285,147,69,78
